time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,t_pupils,t_FSM_eligible,pt_FSM_eligible
201617,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CINO at 31 March,743,407,54.8
201617,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CINO at 31 March,758,369,48.7
201617,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CINO at 31 March,749,375,50.1
201617,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CINO at 31 March,1109,525,47.3
201617,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CINO at 31 March,505,224,44.4
201617,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CINO at 31 March,541,263,48.6
201617,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CINO at 31 March,868,375,43.2
201617,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CINO at 31 March,1071,525,49
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,Barnsley,E08000016,CINO at 31 March,659,399,60.5
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,Bradford,E08000032,CINO at 31 March,1539,704,45.7
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,Calderdale,E08000033,CINO at 31 March,498,257,51.6
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,Doncaster,E08000017,CINO at 31 March,946,460,48.6
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,East Riding of Yorkshire,E06000011,CINO at 31 March,945,386,40.8
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,Kingston upon Hull City of,E06000010,CINO at 31 March,1396,820,58.7
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,Kirklees,E08000034,CINO at 31 March,1328,750,56.5
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,Leeds,E08000035,CINO at 31 March,2484,1215,48.9
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,North East Lincolnshire,E06000012,CINO at 31 March,960,384,40
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,North Lincolnshire,E06000013,CINO at 31 March,334,184,55.1
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,North Yorkshire,E10000023,CINO at 31 March,1066,326,30.6
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,Rotherham,E08000018,CINO at 31 March,1081,532,49.2
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,Sheffield,E08000019,CINO at 31 March,1922,1042,54.2
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,Wakefield,E08000036,CINO at 31 March,1036,447,43.1
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,York,E06000014,CINO at 31 March,574,245,42.7
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CINO at 31 March,1144,514,44.9
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CINO at 31 March,2343,1112,47.5
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CINO at 31 March,602,318,52.8
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CINO at 31 March,1207,437,36.2
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CINO at 31 March,2021,900,44.5
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CINO at 31 March,1870,814,43.5
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CINO at 31 March,1213,624,51.4
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CINO at 31 March,1625,743,45.7
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CINO at 31 March,102,30,29.4
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CINO at 31 March,2860,1476,51.6
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CINO at 31 March,1481,629,42.5
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CINO at 31 March,958,341,35.6
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,Herefordshire,E06000019,CINO at 31 March,373,109,29.2
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CINO at 31 March,886,457,51.6
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CINO at 31 March,410,154,37.6
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CINO at 31 March,462,202,43.7
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CINO at 31 March,2432,925,38
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CINO at 31 March,1530,818,53.5
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CINO at 31 March,230,126,54.8
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CINO at 31 March,979,511,52.2
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CINO at 31 March,1533,568,37.1
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CINO at 31 March,1419,653,46
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CINO at 31 March,1775,730,41.1
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CINO at 31 March,579,233,40.2
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CINO at 31 March,1255,521,41.5
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CINO at 31 March,605,182,30.1
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CINO at 31 March,2994,1165,38.9
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CINO at 31 March,1852,662,35.7
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CINO at 31 March,908,373,41.1
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CINO at 31 March,1769,725,41
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CINO at 31 March,432,208,48.1
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CINO at 31 March,526,228,43.3
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CINO at 31 March,1308,621,47.5
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CINO at 31 March,562,209,37.2
201617,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CINO at 31 March,463,149,32.2
201617,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CINO at 31 March,847,437,51.6
201617,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E10000002,CINO at 31 March,1667,524,31.4
201617,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CINO at 31 March,1238,544,43.9
201617,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CINO at 31 March,3644,1345,36.9
201617,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CINO at 31 March,496,196,39.5
201617,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CINO at 31 March,3817,1575,41.3
201617,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CINO at 31 March,682,245,35.9
201617,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CINO at 31 March,896,318,35.5
201617,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CINO at 31 March,2243,816,36.4
201617,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CINO at 31 March,526,298,56.7
201617,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CINO at 31 March,779,355,45.6
201617,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CINO at 31 March,559,186,33.3
201617,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CINO at 31 March,907,508,56
201617,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CINO at 31 March,2638,964,36.5
201617,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CINO at 31 March,443,163,36.8
201617,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CINO at 31 March,1947,696,35.7
201617,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CINO at 31 March,481,142,29.5
201617,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CINO at 31 March,374,124,33.2
201617,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CINO at 31 March,490,230,46.9
201617,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth (up to 2019),E06000028,CINO at 31 March,273,113,41.4
201617,Academic year,Local authority,E92000001,England,E12000009,South West,801,Bristol City of,E06000023,CINO at 31 March,1503,788,52.4
201617,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CINO at 31 March,1342,540,40.2
201617,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CINO at 31 March,1558,780,50.1
201617,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset (up to 2019),E10000009,CINO at 31 March,826,401,48.5
201617,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CINO at 31 March,1579,781,49.5
201617,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles Of Scilly,E06000053,CINO at 31 March,29,c,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CINO at 31 March,353,150,42.5
201617,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CINO at 31 March,897,433,48.3
201617,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole (up to 2019),E06000029,CINO at 31 March,410,186,45.4
201617,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CINO at 31 March,1368,616,45
201617,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CINO at 31 March,761,295,38.8
201617,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CINO at 31 March,849,361,42.5
201617,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CINO at 31 March,459,237,51.6
201617,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CINO at 31 March,1033,350,33.9
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CINO at 31 March,655,379,57.9
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CINO at 31 March,10,c,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CINO at 31 March,1385,700,50.5
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CINO at 31 March,584,309,52.9
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CINO at 31 March,872,318,36.5
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CINO at 31 March,762,452,59.3
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CINO at 31 March,377,211,56
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CINO at 31 March,808,412,51
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CINO at 31 March,1023,466,45.6
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CINO at 31 March,1394,527,37.8
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CINO at 31 March,1007,433,43
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CINO at 31 March,1084,608,56.1
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CINO at 31 March,807,381,47.2
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CINO at 31 March,530,277,52.3
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CINO at 31 March,753,275,36.5
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CINO at 31 March,336,142,42.3
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CINO at 31 March,733,242,33
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CINO at 31 March,1127,386,34.3
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CINO at 31 March,964,324,33.6
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CINO at 31 March,1226,530,43.2
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CINO at 31 March,1055,375,35.5
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CINO at 31 March,685,304,44.4
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,1231,579,47
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,1004,301,30
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,755,329,43.6
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,857,378,44.1
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,616,267,43.3
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,252,89,35.3
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,528,223,42.2
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,777,290,37.3
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,282,98,34.8
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CINO at 31 March,868,313,36.1
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CINO at 31 March,959,322,33.6
201617,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CPPO at 31 March,44,34,77.3
201617,Academic year,Local authority,E92000001,England,E12000001,North East,840,Durham,E06000047,CPPO at 31 March,326,256,78.5
201617,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CPPO at 31 March,177,100,56.5
201617,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CPPO at 31 March,96,71,74
201617,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CPPO at 31 March,186,129,69.4
201617,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CPPO at 31 March,250,202,80.8
201617,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CPPO at 31 March,80,48,60
201617,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CPPO at 31 March,123,85,69.1
201617,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CPPO at 31 March,125,89,71.2
201617,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CPPO at 31 March,109,77,70.6
201617,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CPPO at 31 March,199,135,67.8
201617,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CPPO at 31 March,271,177,65.3
201617,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CPPO at 31 March,132,79,59.8
201617,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CPPO at 31 March,234,176,75.2
201617,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CPPO at 31 March,139,84,60.4
201617,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CPPO at 31 March,79,59,74.7
201617,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CPPO at 31 March,181,90,49.7
201617,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CPPO at 31 March,154,103,66.9
201617,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CPPO at 31 March,329,173,52.6
201617,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CPPO at 31 March,74,58,78.4
201617,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CPPO at 31 March,136,103,75.7
201617,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CPPO at 31 March,624,433,69.4
201617,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CPPO at 31 March,212,144,67.9
201617,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CPPO at 31 March,629,467,74.2
201617,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CPPO at 31 March,210,136,64.8
201617,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CPPO at 31 March,88,67,76.1
201617,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CPPO at 31 March,265,191,72.1
201617,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CPPO at 31 March,150,110,73.3
201617,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CPPO at 31 March,134,100,74.6
201617,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CPPO at 31 March,143,90,62.9
201617,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CPPO at 31 March,230,151,65.7
201617,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CPPO at 31 March,172,103,59.9
201617,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CPPO at 31 March,162,95,58.6
201617,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CPPO at 31 March,175,106,60.6
201617,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CPPO at 31 March,249,152,61
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,Barnsley,E08000016,CPPO at 31 March,148,102,68.9
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,Bradford,E08000032,CPPO at 31 March,373,218,58.4
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,Calderdale,E08000033,CPPO at 31 March,138,88,63.8
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,Doncaster,E08000017,CPPO at 31 March,277,168,60.6
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,East Riding of Yorkshire,E06000011,CPPO at 31 March,144,91,63.2
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,Kingston upon Hull City of,E06000010,CPPO at 31 March,275,201,73.1
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,Kirklees,E08000034,CPPO at 31 March,295,208,70.5
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,Leeds,E08000035,CPPO at 31 March,332,227,68.4
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,North East Lincolnshire,E06000012,CPPO at 31 March,122,72,59
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,North Lincolnshire,E06000013,CPPO at 31 March,67,46,68.7
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,North Yorkshire,E10000023,CPPO at 31 March,245,159,64.9
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,Rotherham,E08000018,CPPO at 31 March,247,139,56.3
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,Sheffield,E08000019,CPPO at 31 March,268,185,69
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,Wakefield,E08000036,CPPO at 31 March,97,59,60.8
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,York,E06000014,CPPO at 31 March,118,60,50.8
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CPPO at 31 March,219,133,60.7
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CPPO at 31 March,552,368,66.7
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CPPO at 31 March,240,163,67.9
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CPPO at 31 March,225,127,56.4
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CPPO at 31 March,196,129,65.8
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CPPO at 31 March,555,325,58.6
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CPPO at 31 March,248,167,67.3
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CPPO at 31 March,536,333,62.1
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CPPO at 31 March,15,11,73.3
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CPPO at 31 March,561,432,77
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CPPO at 31 March,333,177,53.2
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CPPO at 31 March,278,176,63.3
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,Herefordshire,E06000019,CPPO at 31 March,67,34,50.7
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CPPO at 31 March,267,194,72.7
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CPPO at 31 March,164,91,55.5
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CPPO at 31 March,128,72,56.3
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CPPO at 31 March,307,186,60.6
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CPPO at 31 March,239,178,74.5
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CPPO at 31 March,135,94,69.6
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CPPO at 31 March,216,153,70.8
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CPPO at 31 March,251,148,59
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CPPO at 31 March,173,102,59
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CPPO at 31 March,293,193,65.9
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CPPO at 31 March,127,89,70.1
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CPPO at 31 March,350,227,64.9
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CPPO at 31 March,112,57,50.9
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CPPO at 31 March,302,178,58.9
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CPPO at 31 March,229,130,56.8
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CPPO at 31 March,137,79,57.7
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CPPO at 31 March,313,207,66.1
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CPPO at 31 March,108,79,73.1
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CPPO at 31 March,135,81,60
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CPPO at 31 March,239,161,67.4
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CPPO at 31 March,167,101,60.5
201617,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CPPO at 31 March,120,64,53.3
201617,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CPPO at 31 March,216,119,55.1
201617,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E10000002,CPPO at 31 March,352,143,40.6
201617,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CPPO at 31 March,276,207,75
201617,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CPPO at 31 March,743,441,59.4
201617,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CPPO at 31 March,111,60,54.1
201617,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CPPO at 31 March,666,460,69.1
201617,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CPPO at 31 March,177,117,66.1
201617,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CPPO at 31 March,49,26,53.1
201617,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CPPO at 31 March,405,228,56.3
201617,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CPPO at 31 March,126,89,70.6
201617,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CPPO at 31 March,219,157,71.7
201617,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CPPO at 31 March,100,42,42
201617,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CPPO at 31 March,173,126,72.8
201617,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CPPO at 31 March,501,336,67.1
201617,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CPPO at 31 March,107,44,41.1
201617,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CPPO at 31 March,326,207,63.5
201617,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CPPO at 31 March,96,44,45.8
